ID,date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
974,2015-02-12 07:01:00,20.5,22.9,0,648.5,0.00340942166693174,0
975,2015-02-12 07:01:59,20.5,22.895,0,651,0.00340867317218982,0
976,2015-02-12 07:02:59,20.5,22.7,0,657,0.00337948327464413,0
977,2015-02-12 07:04:00,20.5,22.5,0,655,0.00334954774852514,0
978,2015-02-12 07:05:00,20.5,22.5,0,660,0.00334954774852514,0
979,2015-02-12 07:06:00,20.55,22.85,0,662,0.00341250456731552,0
980,2015-02-12 07:07:00,20.5,22.945,0,667,0.00341615820023239,0
981,2015-02-12 07:08:00,20.5,22.7,0,664.666666666667,0.00337948327464413,0
982,2015-02-12 07:08:59,20.5,22.7,0,665,0.00337948327464413,0
983,2015-02-12 07:09:59,20.5,22.7666666666667,0,668.666666666667,0.0033894624202565,0
984,2015-02-12 07:11:00,20.5,22.7,0,667,0.00337948327464413,0
985,2015-02-12 07:12:00,20.5,22.7,0,668,0.00337948327464413,0
986,2015-02-12 07:13:00,20.525,22.7925,0,675.666666666667,0.00339859626596909,0
987,2015-02-12 07:14:00,20.5,22.79,0,699.5,0.00339295519646057,0
988,2015-02-12 07:14:59,20.5,23.195,0,715.5,0.00345358602807975,0
989,2015-02-12 07:15:59,20.5,22.945,0,725.5,0.00341615820023239,0
990,2015-02-12 07:17:00,20.5,22.9,0,734.5,0.00340942166693174,0
991,2015-02-12 07:18:00,20.5,23.1966666666667,0,741,0.00345383556196399,0
992,2015-02-12 07:19:00,20.5,23.15,0,735,0.003446848688468,0
993,2015-02-12 07:20:00,20.5,22.89,0,735,0.0034079246792395,0
994,2015-02-12 07:21:00,20.5,22.745,0,744.5,0.00338621916300012,0
995,2015-02-12 07:21:59,20.5,22.6,0,741.5,0.00336451515333929,0
996,2015-02-12 07:23:00,20.5,22.895,0,733,0.00340867317218982,0
997,2015-02-12 07:24:00,20.5,22.445,0,734.5,0.00334131598126289,0
998,2015-02-12 07:25:00,20.5,22.29,0,733,0.00331811853036384,0
999,2015-02-12 07:25:59,20.55,22.29,0,741,0.00332842453898209,0
1000,2015-02-12 07:27:00,20.55,22.29,0,745,0.00332842453898209,0
1001,2015-02-12 07:27:59,20.6,22.645,0,733,0.00339222322489722,0
1002,2015-02-12 07:28:59,20.55,22.34,0,714,0.00333593076521459,0
1003,2015-02-12 07:30:00,20.6,22.29,0,705.5,0.00333875873669441,0
1004,2015-02-12 07:31:00,20.6,22.545,0,701,0.00337716188079854,0
1005,2015-02-12 07:32:00,20.6,22.29,0,697,0.00333875873669441,0
1006,2015-02-12 07:33:00,20.55,22.29,0,693.5,0.00332842453898209,0
1007,2015-02-12 07:34:00,20.6,22.495,0,697.5,0.00336963148078811,0
1008,2015-02-12 07:34:59,20.5333333333333,22.6666666666667,0,701.333333333333,0.00338147867629852,0
1009,2015-02-12 07:36:00,20.6,22.7,0,703,0.00340050727338431,0
1010,2015-02-12 07:37:00,20.6,22.39,0,700,0.00335381823105437,0
1011,2015-02-12 07:38:00,20.55,22.7,0,696.5,0.00338998091417899,0
1012,2015-02-12 07:38:59,20.5,22.645,0,695,0.00337125071925767,0
1013,2015-02-12 07:40:00,20.55,22.895,0,702.5,0.00341926197962702,0
1014,2015-02-12 07:40:59,20.55,22.445,0,706,0.00335169442688258,0
1015,2015-02-12 07:41:59,20.5,23.03,0,714.333333333333,0.0034288831590966,0
1016,2015-02-12 07:43:00,20.5,22.795,0,720,0.00339370365358012,0
1017,2015-02-12 07:44:00,20.55,22.5,0,715.5,0.00335995190017792,0
1018,2015-02-12 07:45:00,20.5,22.39,0,719,0.00333308443071495,0
1019,2015-02-12 07:46:00,20.5,22.39,0,720,0.00333308443071495,0
1020,2015-02-12 07:46:59,20.5,22.745,0,724.5,0.00338621916300012,0
1021,2015-02-12 07:47:59,20.5,22.8,0,723,0.00339445211249114,0
1022,2015-02-12 07:49:00,20.5,22.5,0,766.5,0.00334954774852514,0
1023,2015-02-12 07:50:00,20.5,22.445,0,815,0.00334131598126289,0
1024,2015-02-12 07:51:00,20.5,22.79,0,843.5,0.00339295519646057,0
1025,2015-02-12 07:52:00,20.5,23.1,0,844,0.00343936292579962,0
1026,2015-02-12 07:53:00,20.5,22.545,0,820.5,0.00335628299202907,0
1027,2015-02-12 07:53:59,20.5,22.445,0,793.5,0.00334131598126289,0
1028,2015-02-12 07:54:59,20.5,22.29,0,762,0.00331811853036384,0
1029,2015-02-12 07:56:00,20.5,22.29,0,764,0.00331811853036384,0
1030,2015-02-12 07:57:00,20.5,22.29,0,787.5,0.00331811853036384,0
1031,2015-02-12 07:58:00,20.5,22.29,0,800.5,0.00331811853036384,0
1032,2015-02-12 07:59:00,20.5,22.3233333333333,0,796.333333333333,0.00332310708421931,0
1033,2015-02-12 07:59:59,20.5,22.29,0,805,0.00331811853036384,0
1034,2015-02-12 08:00:59,20.5,22.245,0,820,0.00331138410891199,0
1035,2015-02-12 08:02:00,20.5,22.2,0,832,0.00330464983251252,0
1036,2015-02-12 08:03:00,20.5,22.3966666666667,9.33333333333333,831,0.00333408218287584,0
1037,2015-02-12 08:04:00,20.5,22.35,14,819,0.00332709798461147,0
1038,2015-02-12 08:05:00,20.5,22.245,14,820,0.00331138410891199,0
1039,2015-02-12 08:06:00,20.5,22.1,14,816,0.0032896852931468,0
1040,2015-02-12 08:06:59,20.5,22.1,14,817,0.0032896852931468,0
1041,2015-02-12 08:08:00,20.5,22.15,14,831,0.00329716747329726,0
1042,2015-02-12 08:09:00,20.55,22,14,836,0.00328489198017216,0
1043,2015-02-12 08:10:00,20.55,22.1475,7,855.5,0.00330703278281957,0
1044,2015-02-12 08:10:59,20.5,22.0666666666667,14,858.666666666667,0.00328469727252378,0
1045,2015-02-12 08:12:00,20.6,22,14,849,0.00329509030440446,0
1046,2015-02-12 08:12:59,20.55,22.075,7,865.25,0.00329614981947961,0
1047,2015-02-12 08:13:59,20.5666666666667,22.1333333333333,6.66666666666667,865.333333333333,0.00330832334749752,0
1048,2015-02-12 08:15:00,20.6,21.945,6,909,0.00328680904836761,0
1049,2015-02-12 08:16:00,20.6,21.89,6,913,0.00327852801167774,0
1050,2015-02-12 08:17:00,20.6,21.97,6,926.75,0.00329057322846479,0
1051,2015-02-12 08:18:00,20.6,22,6,1099,0.00329509030440446,0
1052,2015-02-12 08:19:00,20.6,22.13,6,1422.33333333333,0.00331466505430967,0
1053,2015-02-12 08:19:59,20.6,22.5175,6,917,0.00337302013835028,0
1054,2015-02-12 08:21:00,20.6,22.05,9.6,1003.4,0.00330261890933316,0
1055,2015-02-12 08:22:00,20.6,21.9266666666667,24,1051.33333333333,0.00328404867843287,0
1056,2015-02-12 08:23:00,20.575,21.995,24,836.25,0.00328923598288829,0
1057,2015-02-12 08:23:59,20.6,21.945,14,819.5,0.00328680904836761,0
1058,2015-02-12 08:25:00,20.6,22.245,14,781.5,0.00333198220086296,0
1059,2015-02-12 08:25:59,20.5666666666667,22.0966666666667,10,914.333333333333,0.0033028135891219,0
1060,2015-02-12 08:26:59,20.6,22.1975,10,1018,0.00332482935015156,0
1061,2015-02-12 08:28:00,20.6,22.5,9,805.5,0.00337038451262827,0
1062,2015-02-12 08:29:00,20.6,22.145,9,673,0.00331692375816323,0
1063,2015-02-12 08:30:00,20.6,22.05,9,659.5,0.00330261890933316,0
1064,2015-02-12 08:31:00,20.6,22.195,358,647,0.00332445288885748,1
1065,2015-02-12 08:31:59,20.6,22.0225,437.5,649,0.00329847815418788,1
1066,2015-02-12 08:32:59,20.6,21.865,454,652.5,0.00327476397660048,0
1067,2015-02-12 08:34:00,20.6,22.2,442.75,681.75,0.00332520581189891,0
1068,2015-02-12 08:35:00,20.6,22.26,444,702.333333333333,0.00333424102982127,0
1069,2015-02-12 08:36:00,20.6333333333333,22.26,444,707,0.00334113679495563,0
1070,2015-02-12 08:37:00,20.625,22.1,440,698,0.00331528078129294,1
1071,2015-02-12 08:38:00,20.6666666666667,22.1666666666667,437,692,0.00333393195183134,1
1072,2015-02-12 08:38:59,20.7,22.1725,428.5,690.5,0.00334170741483424,1
1073,2015-02-12 08:39:59,20.6666666666667,22.23,418,700.333333333333,0.00334350867532442,1
1074,2015-02-12 08:41:00,20.7,22.2225,418,708.5,0.00334928369515521,1
1075,2015-02-12 08:42:00,20.7,22.3233333333333,418,717,0.00336456308556326,1
1076,2015-02-12 08:43:00,20.7,22.3566666666667,428.666666666667,723,0.00336961428792787,1
1077,2015-02-12 08:44:00,20.7,22.7225,434,727.25,0.00342505659647225,1
1078,2015-02-12 08:44:59,20.7,22.525,434,735.5,0.00339512410645082,1
1079,2015-02-12 08:45:59,20.7,22.695,423.5,734,0.00342088860970383,1
1080,2015-02-12 08:47:00,20.745,22.625,438.5,734,0.00341979786753829,1
1081,2015-02-12 08:48:00,20.745,22.65,428,732,0.00342359744879437,1
1082,2015-02-12 08:49:00,20.79,22.6,438,732,0.00342552949876246,1
1083,2015-02-12 08:50:00,20.8566666666667,22.7266666666667,443,736,0.00345907853643754,1
1084,2015-02-12 08:51:00,20.89,22.625,446.75,725.5,0.0034506277695371,1
1085,2015-02-12 08:51:59,20.9175,22.65,443.75,731.5,0.00346034294965435,1
1086,2015-02-12 08:53:00,21,22.6966666666667,447.333333333333,735.333333333333,0.00348524546839607,1
1087,2015-02-12 08:54:00,21,22.82,449.5,736,0.00350429093730489,1
1088,2015-02-12 08:55:00,21.05,23.2925,435.75,811.75,0.00358833912426706,1
1089,2015-02-12 08:55:59,21.1,23.23,449.666666666667,827.666666666667,0.00358972802420049,1
1090,2015-02-12 08:57:00,21.2,23.1,441.5,776,0.00359163412634295,1
1091,2015-02-12 08:57:59,21.15,23.245,454.75,786.75,0.00360316955539665,1
1092,2015-02-12 08:58:59,21.2,23.4725,444,818.5,0.00364989102690522,1
1093,2015-02-12 09:00:00,21.245,23.55,460,844,0.00367219876113733,1
1094,2015-02-12 09:01:00,21.2675,23.675,457.5,857.75,0.00369693561433924,1
1095,2015-02-12 09:02:00,21.34,23.745,459.5,892,0.00372455277288432,1
1096,2015-02-12 09:03:00,21.34,23.79,469.75,902,0.00373165365352031,1
1097,2015-02-12 09:04:00,21.39,23.89,475,877.5,0.00375900619421496,1
1098,2015-02-12 09:04:59,21.4175,23.9725,472.5,868.75,0.00377846642990952,1
1099,2015-02-12 09:06:00,21.445,24.05,466,868.5,0.00379718714692567,1
1100,2015-02-12 09:07:00,21.5,24.1,476.25,903,0.00381804773403658,1
1101,2015-02-12 09:08:00,21.55,24.2,474,928,0.00384581447627792,1
1102,2015-02-12 09:08:59,21.575,24.2,494,939.25,0.00385173980747275,1
1103,2015-02-12 09:10:00,21.625,24.2925,481,947.5,0.0038784746453341,1
1104,2015-02-12 09:10:59,21.7,24.39,497,965.666666666667,0.00391215347369415,1
1105,2015-02-12 09:11:59,21.7,24.39,494,965,0.00391215347369415,1
1106,2015-02-12 09:13:00,21.7225,24.39,502.25,970.5,0.00391757221226468,1
1107,2015-02-12 09:14:00,21.79,24.46,512.666666666667,980.333333333333,0.00394523006478022,1
1108,2015-02-12 09:15:00,21.815,24.55,508,991.5,0.00396592973218369,1
1109,2015-02-12 09:16:00,21.84,24.55,502,1000,0.00397202885752698,1
1110,2015-02-12 09:16:59,21.89,24.6,514,1001.33333333333,0.0039924185646517,1
1111,2015-02-12 09:17:59,21.89,24.6,508,1006.25,0.0039924185646517,1
1112,2015-02-12 09:19:00,22,24.65,526,1017.5,0.00402770433938488,1
1113,2015-02-12 09:20:00,22,24.7,529,1026.5,0.00403592713577008,1
1114,2015-02-12 09:21:00,22,24.7,524.333333333333,1032.66666666667,0.00403592713577008,1
1115,2015-02-12 09:22:00,22.1,24.79,515,1040,0.00407566538915702,1
1116,2015-02-12 09:23:00,22.1,24.83,545,1055,0.0040822848560854,1
1117,2015-02-12 09:23:59,22.1,24.79,525.333333333333,1070,0.00407566538915702,1
1118,2015-02-12 09:24:59,22.14,24.85,534.5,1090.25,0.0040956316866024,1
1119,2015-02-12 09:26:00,22.2,24.89,545.25,1095.5,0.00411738867138392,1
1120,2015-02-12 09:27:00,22.2225,24.945,537,1103.75,0.0041322430488045,1
1121,2015-02-12 09:28:00,22.26,25,552,1108,0.00415094421556813,1
1122,2015-02-12 09:29:00,22.29,25.025,549,1111.75,0.00416276815932944,1
1123,2015-02-12 09:29:59,22.315,25.075,538.5,1129,0.00417753460041575,1
1124,2015-02-12 09:30:59,22.34,25.075,552,1144.25,0.00418393668334608,1
1125,2015-02-12 09:32:00,22.39,25.125,552,1142,0.00420519180372051,1
1126,2015-02-12 09:33:00,22.3925,25.15,565.5,1141,0.00421004875391816,1
1127,2015-02-12 09:34:00,22.4175,25.125,566.25,1129,0.00421227742956203,1
1128,2015-02-12 09:35:00,22.5,25.2,570.333333333333,1125.33333333333,0.004246321370009,1
1129,2015-02-12 09:36:00,22.5,25.2,576,1131,0.004246321370009,1
1130,2015-02-12 09:36:59,22.5,25.2,577.75,1135.75,0.004246321370009,1
1131,2015-02-12 09:38:00,22.6,25.2,583,1144,0.0042723699287058,1
1132,2015-02-12 09:39:00,22.6,25.2,583,1143.5,0.0042723699287058,1
1133,2015-02-12 09:40:00,22.6,25.2,590.75,1149.25,0.0042723699287058,1
1134,2015-02-12 09:40:59,22.6,25.2,589,1152.5,0.0042723699287058,1
1135,2015-02-12 09:42:00,22.675,25.2675,592.5,1167.5,0.00430357464398119,1
1136,2015-02-12 09:42:59,22.7,25.29,592.5,1166,0.00431401770708798,1
1137,2015-02-12 09:43:59,22.7,25.29,589.25,1178.5,0.00431401770708798,1
1138,2015-02-12 09:45:00,22.7,25.29,756,1195,0.00431401770708798,1
1139,2015-02-12 09:46:00,22.772,25.29,1380,1202.5,0.00433303012057448,1
1140,2015-02-12 09:47:00,22.79,25.29,1581,1211.5,0.00433779474842324,1
1141,2015-02-12 09:48:00,22.79,25.1,1010.5,1215.5,0.00430497998704502,1
1142,2015-02-12 09:49:00,22.89,24.6,844,1192,0.00424446177297652,1
1143,2015-02-12 09:49:59,22.865,24.6475,621,1139.75,0.00424623273576192,1
1144,2015-02-12 09:51:00,22.8566666666667,24.4966666666667,615,1119.66666666667,0.0042179261985631,1
1145,2015-02-12 09:52:00,22.89,24.295,624,1105,0.00419148272738827,1
1146,2015-02-12 09:53:00,22.89,24.245,625.75,1040.25,0.00418279849312655,1
1147,2015-02-12 09:53:59,22.89,24.175,628.5,1035.5,0.00417064096981687,1
1148,2015-02-12 09:55:00,22.89,24.1666666666667,633,1023,0.00416919367705875,1
1149,2015-02-12 09:55:59,22.89,24.05,633,1016.5,0.00414893228091113,1
1150,2015-02-12 09:56:59,22.89,23.89,637.5,993.25,0.00412114735545412,1
1151,2015-02-12 09:58:00,22.89,23.7925,637.5,972.75,0.00410421712562811,1
1152,2015-02-12 09:59:00,22.945,23.55,651,932.5,0.00407575621461908,1
1153,2015-02-12 10:00:00,22.9266666666667,23.6333333333333,657,913.333333333333,0.0040857047277189,1
1154,2015-02-12 10:01:00,22.9175,23.4725,645.5,906.5,0.00405545173291771,1
1155,2015-02-12 10:01:59,22.9175,23.5,641,898.5,0.00406023404944669,1
1156,2015-02-12 10:02:59,22.9725,23.525,658.75,903.333333333333,0.00407823078020331,1
1157,2015-02-12 10:04:00,23,23.5,655.666666666667,899.75,0.00408070077940134,1
1158,2015-02-12 10:05:00,23,23.2925,670.5,889,0.00404443477046117,1
1159,2015-02-12 10:06:00,23,23.365,667.75,883,0.00405710554905269,1
1160,2015-02-12 10:07:00,23.05,23.295,664,891,0.00405720993850829,1
1161,2015-02-12 10:08:00,23.1,23.39,682,892,0.00408628663503333,1
1162,2015-02-12 10:08:59,23.1,23.2,673,845.5,0.00405287691492905,1
1163,2015-02-12 10:09:59,23.1,23.2,673,847.75,0.00405287691492905,1
1164,2015-02-12 10:11:00,23.2,23.15,684.5,846,0.00406877132764041,1
1165,2015-02-12 10:12:00,23.175,23.1,683.5,842,0.00405375578283534,1
1166,2015-02-12 10:13:00,23.26,23.0666666666667,700,832.666666666667,0.00406885034428994,1
1167,2015-02-12 10:14:00,23.315,23.0475,697,827.5,0.00407906357298038,1
1168,2015-02-12 10:14:59,23.4266666666667,22.9266666666667,708.333333333333,829.333333333333,0.00408515956998715,1
1169,2015-02-12 10:15:59,23.4633333333333,22.8566666666667,706.333333333333,832,0.00408168256254555,1
1170,2015-02-12 10:17:00,23.525,22.815,718.25,834.75,0.0040894717607988,1
1171,2015-02-12 10:18:00,23.525,22.6475,720,832.25,0.00405925230735139,1
1172,2015-02-12 10:19:00,23.575,22.6,730,823.666666666667,0.00406298964262971,1
1173,2015-02-12 10:20:00,23.5333333333333,22.4966666666667,723.5,816.5,0.00403408157289805,1
1174,2015-02-12 10:21:00,23.55,22.5225,728,803,0.00404283015779455,1
1175,2015-02-12 10:21:59,23.55,22.5,745.5,799,0.00403876514178216,1
1176,2015-02-12 10:23:00,23.5,22.575,733.75,794,0.00404003909850806,1
1177,2015-02-12 10:24:00,23.525,22.6,732.25,785.5,0.00405068314252282,1
1178,2015-02-12 10:25:00,23.5,22.7,725,790,0.00406255530210177,1
1179,2015-02-12 10:25:59,23.55,22.65,732.5,798.5,0.00406586624571628,1
1180,2015-02-12 10:27:00,23.5,22.6333333333333,743,795.333333333333,0.00405054645863392,1
1181,2015-02-12 10:27:59,23.6,22.7,729.5,789.75,0.00408727865537402,1
1182,2015-02-12 10:28:59,23.6,22.6333333333333,734.666666666667,796,0.00407519625439235,1
1183,2015-02-12 10:30:00,23.6,22.55,761,792,0.00406009390893845,1
1184,2015-02-12 10:31:00,23.6,22.65,761,794,0.00407821681091828,1
1185,2015-02-12 10:32:00,23.6,22.55,751,803.25,0.00406009390893845,1
1186,2015-02-12 10:33:00,23.65,22.55,761,806,0.00407242210729454,1
1187,2015-02-12 10:34:00,23.625,22.5725,746.5,812.25,0.00407033768259236,1
1188,2015-02-12 10:34:59,23.7,22.745,756.5,812.25,0.00412034020384398,1
1189,2015-02-12 10:36:00,23.6666666666667,22.8566666666667,749,806,0.00413234565600387,1
1190,2015-02-12 10:37:00,23.675,22.79,743,801.75,0.00412229483449003,1
1191,2015-02-12 10:38:00,23.675,22.745,289,795.75,0.00411410131786791,1
1192,2015-02-12 10:38:59,23.7,22.945,289,804.5,0.00415681306690622,0
1193,2015-02-12 10:40:00,23.7,23.0666666666667,271,814.333333333333,0.00417900280407989,0
1194,2015-02-12 10:40:59,23.7,22.89,284.5,829.5,0.00414678260597416,0
1195,2015-02-12 10:41:59,23.7225,22.79,288,838.75,0.00413417961704383,0
1196,2015-02-12 10:43:00,23.7,22.8233333333333,295,836,0.00413462490234033,0
1197,2015-02-12 10:44:00,23.7225,22.815,289,835,0.00413874487391261,0
1198,2015-02-12 10:45:00,23.7225,22.815,289,835,0.00413874487391261,0
1199,2015-02-12 10:46:00,23.79,22.79,289,836.5,0.00415112041786,0
1200,2015-02-12 10:46:59,23.79,22.79,292.5,834.75,0.00415112041786,0
1201,2015-02-12 10:47:59,23.79,22.79,293.666666666667,829,0.00415112041786,0
1202,2015-02-12 10:49:00,23.79,22.7225,307.5,830.25,0.00413874371477813,0
1203,2015-02-12 10:50:00,23.79,22.7,298.5,833.5,0.00413461825581317,0
1204,2015-02-12 10:51:00,23.79,22.7,302,829.5,0.00413461825581317,0
1205,2015-02-12 10:52:00,23.815,22.7225,312,824,0.00414501470219801,0
1206,2015-02-12 10:53:00,23.89,22.7,313,824.333333333333,0.00415972721303041,0
1207,2015-02-12 10:53:59,23.865,22.675,307.5,826.75,0.00414883263868941,0
1208,2015-02-12 10:54:59,23.89,22.7,306,830,0.00415972721303041,0
1209,2015-02-12 10:56:00,23.89,22.7,293.666666666667,827.333333333333,0.00415972721303041,0
1210,2015-02-12 10:57:00,23.89,22.7,307,828.5,0.00415972721303041,0
1211,2015-02-12 10:58:00,23.89,22.65,292,825.25,0.00415050367913518,0
1212,2015-02-12 10:59:00,23.9633333333333,22.6333333333333,293,819.333333333333,0.00416587264297216,0
1213,2015-02-12 10:59:59,23.9175,22.6,290.5,823.5,0.00414817794587088,0
1214,2015-02-12 11:00:59,23.9725,22.6,296.5,822,0.0041620033548918,0
1215,2015-02-12 11:02:00,23.9633333333333,22.5666666666667,291,824.333333333333,0.00415352009207855,0
1216,2015-02-12 11:03:00,23.945,22.575,298,827.5,0.00415045858373016,0
1217,2015-02-12 11:04:00,23.945,22.575,291.75,828.75,0.00415045858373016,0
1218,2015-02-12 11:05:00,23.945,22.6,294.5,826.5,0.00415508558758961,0
1219,2015-02-12 11:06:00,24,22.5,294.75,829,0.00415036157515842,0
1220,2015-02-12 11:06:59,24,22.5,293,827,0.00415036157515842,0
1221,2015-02-12 11:08:00,24,22.5,286,823.5,0.00415036157515842,0
1222,2015-02-12 11:09:00,24,22.5,294.75,813.25,0.00415036157515842,0
1223,2015-02-12 11:10:00,24,22.5,301,801,0.00415036157515842,0
1224,2015-02-12 11:10:59,24.05,22.5,301,802,0.00416292718640506,0
1225,2015-02-12 11:12:00,24.05,22.5,304,801.5,0.00416292718640506,0
1226,2015-02-12 11:12:59,24.0666666666667,22.4633333333333,295,799.666666666667,0.00416028687150909,0
1227,2015-02-12 11:13:59,24.075,22.4725,289,794.5,0.00416409271215082,0
1228,2015-02-12 11:15:00,24.075,22.4725,289,790,0.00416409271215082,0
1229,2015-02-12 11:16:00,24.1,22.5,298,786,0.00417552627916119,0
1230,2015-02-12 11:17:00,24.1,22.4266666666667,295,786.333333333333,0.00416182609730641,0
1231,2015-02-12 11:18:00,24.1,22.39,294,791.333333333333,0.00415497623118771,0
1232,2015-02-12 11:19:00,24.1,22.4725,277.75,969.5,0.0041703886407112,0
1233,2015-02-12 11:19:59,24.1,22.4266666666667,288,791,0.00416182609730641,0
1234,2015-02-12 11:21:00,24.1,22.4175,278,756.75,0.00416011361672654,0
1235,2015-02-12 11:22:00,24.1,22.4175,274.5,757.25,0.00416011361672654,0
1236,2015-02-12 11:23:00,24.1,22.39,252,760.5,0.00415497623118771,0
1237,2015-02-12 11:23:59,24.1,22.4266666666667,275,761.666666666667,0.00416182609730641,0
1238,2015-02-12 11:25:00,24.1,22.39,267.5,921.5,0.00415497623118771,0
1239,2015-02-12 11:25:59,24.1,22.4725,258.75,902.25,0.0041703886407112,0
1240,2015-02-12 11:26:59,24.1,22.39,257,877.5,0.00415497623118771,0
1241,2015-02-12 11:28:00,24.1,22.4175,261.75,880.25,0.00416011361672654,0
1242,2015-02-12 11:29:00,24.1,22.4633333333333,275,866,0.00416867611329593,0
1243,2015-02-12 11:30:00,24.1,22.5,258,861.5,0.00417552627916119,0
1244,2015-02-12 11:31:00,24.1,22.445,253.5,852,0.00416525108656701,0
1245,2015-02-12 11:31:59,24.1,22.4266666666667,250,845,0.00416182609730641,0
1246,2015-02-12 11:32:59,24.1,22.5,237,830.75,0.00417552627916119,0
1247,2015-02-12 11:34:00,24.1,22.5,250,830.666666666667,0.00417552627916119,0
1248,2015-02-12 11:35:00,24.1,22.5,241.5,814.25,0.00417552627916119,0
1249,2015-02-12 11:36:00,24.1,22.5,257.25,799.5,0.00417552627916119,0
1250,2015-02-12 11:37:00,24.0333333333333,22.5,225,796.333333333333,0.00415873493294387,0
1251,2015-02-12 11:38:00,24.05,22.445,245.5,797,0.004152683203445,0
1252,2015-02-12 11:38:59,24.0333333333333,22.5,240.666666666667,803,0.00415873493294387,0
1253,2015-02-12 11:39:59,24.1,22.55,209,810,0.00418486765597616,0
1254,2015-02-12 11:41:00,24.025,22.5,214.75,821,0.0041566402003878,0
1255,2015-02-12 11:42:00,24,22.5,190,815.25,0.00415036157515842,0
1256,2015-02-12 11:43:00,24,22.5,187.5,799.5,0.00415036157515842,0
1257,2015-02-12 11:44:00,24,22.55,192.75,808.75,0.00415964628018105,0
1258,2015-02-12 11:44:59,23.89,22.6,233,796,0.00414128041696718,0
1259,2015-02-12 11:45:59,23.9175,22.625,231,798,0.00415279727479911,0
1260,2015-02-12 11:47:00,23.9175,22.625,228.75,801,0.00415279727479911,0
1261,2015-02-12 11:48:00,23.9633333333333,22.6,227,797,0.00415969630660419,0
1262,2015-02-12 11:49:00,23.9633333333333,22.6,235,804.333333333333,0.00415969630660419,0
1263,2015-02-12 11:50:00,24,22.6,241.75,806,0.00416893126055936,0
1264,2015-02-12 11:51:00,23.9633333333333,22.6,239,800,0.00415969630660419,0
1265,2015-02-12 11:51:59,23.9633333333333,22.6,261,782,0.00415969630660419,0
1266,2015-02-12 11:53:00,23.9266666666667,22.6,222.333333333333,781.333333333333,0.00415047936883409,0
1267,2015-02-12 11:54:00,23.945,22.6,224.75,783,0.00415508558758961,0
1268,2015-02-12 11:55:00,24,22.7,217.5,779,0.00418750204743197,0
1269,2015-02-12 11:55:59,23.9725,22.7,244.25,778,0.00418054307490038,0
1270,2015-02-12 11:57:00,23.945,22.7,284.5,779,0.00417359428688215,0
1271,2015-02-12 11:57:59,23.945,22.7,264,777,0.00417359428688215,0
1272,2015-02-12 11:58:59,23.9725,22.65,274.5,773.25,0.00417127307766478,0
1273,2015-02-12 12:00:00,24,22.6,275,770,0.00416893126055936,0
1274,2015-02-12 12:01:00,24,22.6333333333333,273.666666666667,771,0.00417512140045965,0
1275,2015-02-12 12:02:00,24,22.6,283,770,0.00416893126055936,0
1276,2015-02-12 12:03:00,24,22.6666666666667,300,766.333333333333,0.00418131166274931,0
1277,2015-02-12 12:04:00,24,22.7,295.25,767,0.00418750204743197,0
1278,2015-02-12 12:04:59,24,22.7,288,767,0.00418750204743197,0
1279,2015-02-12 12:06:00,24,22.7,287.25,761.25,0.00418750204743197,0
1280,2015-02-12 12:07:00,24,22.7,293.666666666667,760.333333333333,0.00418750204743197,0
1281,2015-02-12 12:08:00,24.025,22.675,281,757,0.00418918736374027,0
1282,2015-02-12 12:08:59,24,22.7,287,756.333333333333,0.00418750204743197,0
1283,2015-02-12 12:10:00,24.05,22.675,260,756.5,0.00419552390772226,0
1284,2015-02-12 12:10:59,24.075,22.675,281,753.25,0.00420186888905812,0
1285,2015-02-12 12:11:59,24.0333333333333,22.6333333333333,271,750.666666666667,0.00418354504496686,0
1286,2015-02-12 12:13:00,24.075,22.675,264.25,746.5,0.00420186888905812,0
1287,2015-02-12 12:14:00,24.1,22.7,275,746.5,0.004212893458768,0
1288,2015-02-12 12:15:00,24.1,22.7,251.25,745.25,0.004212893458768,0
1289,2015-02-12 12:16:00,24.1,22.7,257.5,749,0.004212893458768,0
1290,2015-02-12 12:16:59,24.1,22.7,274,745,0.004212893458768,0
1291,2015-02-12 12:17:59,24.125,22.7,244.5,739.75,0.00421926245314457,0
1292,2015-02-12 12:19:00,24.1,22.7,261,738.5,0.004212893458768,0
1293,2015-02-12 12:20:00,24.1,22.7,260.25,735.5,0.004212893458768,0
1294,2015-02-12 12:21:00,24.1,22.7,262,735,0.004212893458768,0
1295,2015-02-12 12:22:00,24.15,22.7,257.5,729.25,0.00422563992353678,0
1296,2015-02-12 12:23:00,24.2,22.65,248.75,734.25,0.00422902112937993,0
1297,2015-02-12 12:23:59,24.2,22.6666666666667,209.666666666667,730.666666666667,0.00423215416531739,0
1298,2015-02-12 12:24:59,24.14,22.7,246.75,730,0.00422308791763644,0
1299,2015-02-12 12:26:00,24.175,22.7,234.6,728,0.00423202587966061,0
1300,2015-02-12 12:27:00,24.1333333333333,22.7,264,724.25,0.00422138733434953,0
1301,2015-02-12 12:28:00,24.1666666666667,22.7,271.666666666667,726,0.00422989628416011,0
1302,2015-02-12 12:29:00,24.2,22.7,285.666666666667,729,0.00423842033124109,0
1303,2015-02-12 12:29:59,24.2,22.7,282.5,729.75,0.00423842033124109,0
1304,2015-02-12 12:30:59,24.2,22.7,276.5,727.75,0.00423842033124109,0
